channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,sentiment_p_pos,sentiment_bucket,p_pos_llm,p_pos_hf,p_neg_hf,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugw-FOcSjwgkaWYwtEl4AaABAg,"The atheist presented interesting philosophical ideas and explanations. “Do I know my own purpose…assumes there is a purpose to know,” and “We’ve eliminated the daily survival need which has led to this [existential] crisis” of what do we do now. Theism, or anything else, bringing positive meaning (or detriment) to an individual does not mean that it is truth. His ideas on consciousness were very interesting. 

What the “spiritual” psychiatrist describes, (over and over yikes) as “quantifiable,” that specific action having a neurobiological effect leading to feeling less depressed and finding meaning…is essentially therapy. Yes, therapy can shift your mental/physical state, and it’s lovely that he helps people, but that doesn’t answer any existential questions about why people cannot find purpose, and is that universal.

I think that Stephen presented some great examples with friends who were both feeling down. None of the guests truly answered these questions and yet they each thought that they did. 

The Christian said that meaning will be found in religion and belief in higher power. 
The psychiatrist said that meaning is found in both a higher power and after a person does therapeutic work that affects their brain. 
The atheist says that meaning was evolutionarily diminished, and this is why we are feel aimless and lost, and anything else is subjective thought, and not necessarily truth. 

I think it was absolutely brilliant to bring all three of these different viewpoints together. Even if most of it was not fascinating, all are worth hearing. Of course we can feel better with belief in a higher power, like the friend in Dubai, because then we are connected to something greater than ourselves. (Though it was still shocking to hear a person state that the subjective feeling was “evidence” of truth. Erm, no.) Of course we can find meaning and purpose by changing our neurobiological chemistry through therapeutic action, but we also need to understand our own existence when we are intellectual. Of course we will have more time to ponder why we are here and what we should be doing when we are no longer being chased by Sabre tooth cats. I believe that this evolutionary understanding is what benefits me the most. Then they can choose to integrate therapy, spirituality, etc. Each of these viewpoints expressed are relevant to someone. 

Humans are complex, social beings with the leisure to think about their own existence. I think about my childhood and how everything was about joy in the moment, playing was paramount, and how life through my limited ancillary lens resulted in a less complicated world. As children we also are never alone at the start, nearly always spending time with other people. 

Now we are all more and more separated via technology. We spend too much time alone, in our own technology bubble. We compare ourselves to others in ways that never existed throughout history, which can lead to feeling inadequate and unfulfilled. People are struggling and suffering all over the world, which we are acutely aware of…and evil, for lack of a better word, conflict, impending doom, destruction of the planet, and acute fear are pervasive and normalized, extinguishing childhood ideals. 

It’s not all that complicated that existence in a modern world has lead to humans becoming more complex. We have all the information, yet there is no single answer.",@TessaLeigh,UC9qHq71vx5Pfwtt-8Ol17mg,1,2025-09-29T11:36:49Z,False,False,,"the atheist presented interesting philosophical ideas and explanations. do i know my own purposeassumes there is a purpose to know, and weve eliminated the daily survival need which has led to this [existential] crisis of what do we do now. theism, or anything else, bringing positive meaning (or detriment) to an individual does not mean that it is truth. his ideas on consciousness were very interesting. 

what the spiritual psychiatrist describes, (over and over yikes) as quantifiable, that specific action having a neurobiological effect leading to feeling less depressed and finding meaningis essentially therapy. yes, therapy can shift your mental/physical state, and its lovely that he helps people, but that doesnt answer any existential questions about why people cannot find purpose, and is that universal.

i think that stephen presented some great examples with friends who were both feeling down. none of the guests truly answered these questions and yet they each thought that they did. 

the christian said that meaning will be found in religion and belief in higher power. 
the psychiatrist said that meaning is found in both a higher power and after a person does therapeutic work that affects their brain. 
the atheist says that meaning was evolutionarily diminished, and this is why we are feel aimless and lost, and anything else is subjective thought, and not necessarily truth. 

i think it was absolutely brilliant to bring all three of these different viewpoints together. even if most of it was not fascinating, all are worth hearing. of course we can feel better with belief in a higher power, like the friend in dubai, because then we are connected to something greater than ourselves. (though it was still shocking to hear a person state that the subjective feeling was evidence of truth. erm, no.) of course we can find meaning and purpose by changing our neurobiological chemistry through therapeutic action, but we also need to understand our own existence when we are intellectual. of course we will have more time to ponder why we are here and what we should be doing when we are no longer being chased by sabre tooth cats. i believe that this evolutionary understanding is what benefits me the most. then they can choose to integrate therapy, spirituality, etc. each of these viewpoints expressed are relevant to someone. 

humans are complex, social beings with the leisure to think about their own existence. i think about my childhood and how everything was about joy in the moment, playing was paramount, and how life through my limited ancillary lens resulted in a less complicated world. as children we also are never alone at the start, nearly always spending time with other people. 

now we are all more and more separated via technology. we spend too much time alone, in our own technology bubble. we compare ourselves to others in ways that never existed throughout history, which can lead to feeling inadequate and unfulfilled. people are struggling and suffering all over the world, which we are acutely aware ofand evil, for lack of a better word, conflict, impending doom, destruction of the planet, and acute fear are pervasive and normalized, extinguishing childhood ideals. 

its not all that complicated that existence in a modern world has lead to humans becoming more complex. we have all the information, yet there is no single answer.",religion / spirituality,0.4792644321918488,Neutral,0.5,0.4654407203197479,0.033530790358781815,1.2,0.5751173186302185
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyqYrdnr4ZatQu8F3F4AaABAg,The sole purpose is to die. No alternative,@Deef3lony,UCD9wasVFInFpBRtDyd83JrA,0,2025-09-29T11:36:40Z,False,False,,the sole purpose is to die. no alternative,religion / spirituality,0.20677636023610832,Negative,0.5,0.011293933726847172,0.8279616832733154,1.0,0.20677636023610832
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzkoibCB5QGGGMbyq14AaABAg,GTA is the purpose,@billwalton4571,UCqNoLBeSgy-CK0XSu9Uw06A,0,2025-09-29T11:36:30Z,False,False,,gta is the purpose,religion / spirituality,0.37059966921806337,Neutral,0.5,0.2843327820301056,0.1252266764640808,1.0,0.37059966921806337
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgztWQOgG5wJTXxC3rR4AaABAg,An admirable and gentlemanly discussion. Thank you!,@ram.i,UCliALUV1gyvC3sD2Sg6Ap7Q,0,2025-09-29T11:36:19Z,False,False,,an admirable and gentlemanly discussion. thank you!,religion / spirituality,0.7808899760246277,Positive,0.5,0.9681499600410461,0.006078076548874378,1.0,0.7808899760246277
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugyse7iX1FqVl-DdWgB4AaABAg,"I don’t have to be in control because God is in control, and that has been one of the most impactful lessons of my life. I can have peace on the mountaintop, in the valley, or in the eye of the storm.",@crazeekids9744,UCB9-MzGdg7wTW5XumTMQpjQ,1,2025-09-29T11:36:09Z,False,False,,"i dont have to be in control because god is in control, and that has been one of the most impactful lessons of my life. i can have peace on the mountaintop, in the valley, or in the eye of the storm.",religion / spirituality,0.7259942054748536,Positive,0.5,0.8766570091247559,0.01126325223594904,1.2,0.8711930465698243
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxzIbB2o1h2WRVBk5x4AaABAg,The only psychiatrist 👩‍⚕️ that ever saved me was a woman 🧍‍♀️! Note 📝 that… 🥱😎💅,@loricannon2988,UCpNip3FqHmtH9sBHFEhJkGA,1,2025-09-29T11:35:58Z,False,False,,the only psychiatrist  that ever saved me was a woman ! note  that,religion / spirituality,0.5130788445472717,Neutral,0.5,0.5217980742454529,0.09268908202648163,1.2,0.615694613456726
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyWVLKSL8ZRzhSGovV4AaABAg,"I find this an interesting discussion, but feel the premise is a bit off.  First, it would have been lovely to have included a feminine voice in the discussion.  This conversation definitely had a masculine skew, IMO. People often find purpose and meaning being on any side of a religious or spiritual position. Consider the possibility that there can be a hierarchy of meaning and purpose. Theories of developmental psychology and pediatrics often focus on purpose early in life.  As we mature we replace that purpose with learning to set appropriate goals and achievements. If we continue in that maturation we develop a deeper inner awareness that reveals a correspondingly deeper and richer sense of purpose. Modern technology with social media and gaming hacks the dopamine reward system and highjacks our evolution of purpose and reduces the lives of some people to that ascribed by the social media or games.",@TamaleeAndersen-i9h,UC25X3kSRYVlFKjOk9RwCu6w,0,2025-09-29T11:35:31Z,False,False,,"i find this an interesting discussion, but feel the premise is a bit off.  first, it would have been lovely to have included a feminine voice in the discussion.  this conversation definitely had a masculine skew, imo. people often find purpose and meaning being on any side of a religious or spiritual position. consider the possibility that there can be a hierarchy of meaning and purpose. theories of developmental psychology and pediatrics often focus on purpose early in life.  as we mature we replace that purpose with learning to set appropriate goals and achievements. if we continue in that maturation we develop a deeper inner awareness that reveals a correspondingly deeper and richer sense of purpose. modern technology with social media and gaming hacks the dopamine reward system and highjacks our evolution of purpose and reduces the lives of some people to that ascribed by the social media or games.",religion / spirituality,0.634356963634491,Neutral,0.875,0.4739282727241516,0.07486694306135178,1.0,0.634356963634491
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz2cDPl0elqLEKzaOR4AaABAg,Alex is not an atheist.,@Arpier,UCam_kzNREot4q-P0UR-p_9g,1,2025-09-29T11:35:01Z,False,False,,alex is not an atheist.,religion / spirituality,0.22411630675196648,Negative,0.5,0.040193844586610794,0.3289186656475067,1.2,0.26893956810235975
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz2cDPl0elqLEKzaOR4AaABAg.ANeKFjKa54nANeKiyiR8vk,Agnostic,@jaughnekow,UCo4WTO3RfdXnGwSq0NMm-3w,0,2025-09-29T11:39:09Z,False,True,Ugz2cDPl0elqLEKzaOR4AaABAg,agnostic,religion / spirituality,0.26428097635507586,Negative,0.5,0.10713496059179306,0.2550899386405945,1.0,0.26428097635507586
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzq_29c1khoTkPF0CR4AaABAg,The only thing you can prove is that you are a thinking thing.,@kingdrippygames,UCL9DTqX9C64Ixwg3Mc9uw2w,0,2025-09-29T11:34:31Z,False,False,,the only thing you can prove is that you are a thinking thing.,religion / spirituality,0.2964836090803146,Negative,0.5,0.16080601513385773,0.0976281687617302,1.0,0.2964836090803146
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyyY2VJj0dPJ9BkzJt4AaABAg,"Theism is a joke. The future is In how to deal with the absurd, Not denying its existence with a fairy tale.",@MaddSpazz2000,UCfdog3rtL6s-LNNAEp5vv7A,1,2025-09-29T11:34:04Z,False,False,,"theism is a joke. the future is in how to deal with the absurd, not denying its existence with a fairy tale.",religion / spirituality,0.20473205819725993,Negative,0.5,0.007886763662099838,0.8868875503540039,1.2,0.2456784698367119
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugy3AhauY-H1yIwjjPN4AaABAg,Something weird is happening on the DEX right now — swaps are giving 7x the usual amount. I recorded a video showing exactly what’s going on,@TirrellBernard-e3v,UCh5hOiGSXrB5lVlJhHOMJPg,0,2025-09-29T11:34:03Z,False,False,,something weird is happening on the dex right now  swaps are giving 7x the usual amount. i recorded a video showing exactly whats going on,religion / spirituality,0.20441358136013152,Negative,0.5,0.007355968933552504,0.8216835260391235,1.0,0.20441358136013152
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugw6FLTJ7JtHmoiBErF4AaABAg,I love this content. And I think this is what we should be talking about everyday as we walk through life. I feel like this is indeed game with set rules. With purpose that we can indeed create. Religion is designed to bring people together but ultimately contains man made rule sets to keep the ball rolling. What is beyond us is simply beyond. However you can’t deny the power of the teachings in religious books. They are so powerful that they warn against organized religion yet we still use these books to spin our own narrative. It’s a personal walk. These bodies are our vehicles and they require maintenance. This is my take.,@kingdrippygames,UCL9DTqX9C64Ixwg3Mc9uw2w,0,2025-09-29T11:34:00Z,False,False,,i love this content. and i think this is what we should be talking about everyday as we walk through life. i feel like this is indeed game with set rules. with purpose that we can indeed create. religion is designed to bring people together but ultimately contains man made rule sets to keep the ball rolling. what is beyond us is simply beyond. however you cant deny the power of the teachings in religious books. they are so powerful that they warn against organized religion yet we still use these books to spin our own narrative. its a personal walk. these bodies are our vehicles and they require maintenance. this is my take.,religion / spirituality,0.7618773698806762,Positive,0.5,0.9364622831344604,0.007550247013568878,1.0,0.7618773698806762
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwGSb7U5QfSd0re5xh4AaABAg,"WTF is a ""spiritual thinker""? Someone who believes every idea that pops up in his mind? Someone who waits for mindly inputs from whatever he believes is spiritual? Someone for whom everything is undecidable and no final conclusion can be reached at any subject? Someone for whom one thing seems right today and the opposite right tomorrow? ...
In the end, a ""spiritual thinker"" is most probably someone, who doesnt want any of his thoughts to be questioned, and therefor shifts their origin to an imaginary instance nobody can either prove nor disprove.",@petermeyer6873,UC49DzLTuCZWM9d7opul5QuQ,1,2025-09-29T11:32:50Z,False,False,,"wtf is a ""spiritual thinker""? someone who believes every idea that pops up in his mind? someone who waits for mindly inputs from whatever he believes is spiritual? someone for whom everything is undecidable and no final conclusion can be reached at any subject? someone for whom one thing seems right today and the opposite right tomorrow? ...
in the end, a ""spiritual thinker"" is most probably someone, who doesnt want any of his thoughts to be questioned, and therefor shifts their origin to an imaginary instance nobody can either prove nor disprove.",religion / spirituality,0.21078057810664177,Negative,0.5,0.017967630177736282,0.5641658306121826,1.2,0.2529366937279701
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugxy4QxF6PwFNvyS1tt4AaABAg,Hahahaha knot 🪢 one ☝️ woman 👩?,@loricannon2988,UCpNip3FqHmtH9sBHFEhJkGA,1,2025-09-29T11:32:49Z,False,False,,hahahaha knot  one  woman ?,religion / spirituality,0.2731688067317009,Negative,0.5,0.1219480112195015,0.07960963249206543,1.2,0.3278025680780411
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwZixaeBS9LjCYWkr54AaABAg,"I'm sorry but organized religion is nothing more than mass brain washing ... there is not one single shred of scientific evidence that a 'supreme being' of some sort created the universe ... not one yet literally billions of humans believe this.  In fact there is literally orders of magnitude more evidence that non human intelligence has been visiting this planet for decades and maybe hundreds or even thousands of years than the existence of a 'god' but billions don't believe this.  Why?  Because for 5,000 years humans have been conditioned (brain washed );into believing it.  Just imagine a world whee if since recorded time the powerful leaders of the ancient world pushed the narrative that NHI have been visiting us and then in 1947 someone reported that a 'god' had appeared in New Mexico and informed the population that he created the universe thereby giving birth to religion for only the past 70 years and not 5,000 years .""............ something to think about",@astrophysicistguy,UCtTz3EcInXtyRn-jvj7yduA,1,2025-09-29T11:32:10Z,False,False,,"i'm sorry but organized religion is nothing more than mass brain washing ... there is not one single shred of scientific evidence that a 'supreme being' of some sort created the universe ... not one yet literally billions of humans believe this.  in fact there is literally orders of magnitude more evidence that non human intelligence has been visiting this planet for decades and maybe hundreds or even thousands of years than the existence of a 'god' but billions don't believe this.  why?  because for 5,000 years humans have been conditioned (brain washed );into believing it.  just imagine a world whee if since recorded time the powerful leaders of the ancient world pushed the narrative that nhi have been visiting us and then in 1947 someone reported that a 'god' had appeared in new mexico and informed the population that he created the universe thereby giving birth to religion for only the past 70 years and not 5,000 years .""............ something to think about",religion / spirituality,0.2071791235357523,Negative,0.5,0.011965205892920494,0.8436835408210754,1.2,0.24861494824290276
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgweEm_q8kbWzoNc4ft4AaABAg,3 way discussions are annoying prob should of just been Alex and the Christian,@ando336699,UC_aW3vh8TkQeJqkAP0OizhQ,0,2025-09-29T11:32:10Z,False,False,,3 way discussions are annoying prob should of just been alex and the christian,religion / spirituality,0.20553117822855713,Negative,0.5,0.009218630380928516,0.8328664898872375,1.0,0.20553117822855713
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwCSkV-Bw9ma9esbal4AaABAg,"You don’t need a religious story to feel grounded. For some of us, it’s more solid to anchor life in reality itself, science and evidence that actually hold up. The universe is vast and awe-inspiring enough to give a deep sense of connection, and human values like empathy and fairness guide how we live together. Relationships and community bring stability, and purpose can be created through growth, health, creativity, and making the world better. And instead of filling every unknown with a made-up answer, there’s real strength in the humility of saying “we don’t know yet.” That’s a foundation built on truth, not myth.",@BITSTREAM-R3,UCLT02YbGMOcKl8pGIeUNUmg,1,2025-09-29T11:31:55Z,False,False,,"you dont need a religious story to feel grounded. for some of us, its more solid to anchor life in reality itself, science and evidence that actually hold up. the universe is vast and awe-inspiring enough to give a deep sense of connection, and human values like empathy and fairness guide how we live together. relationships and community bring stability, and purpose can be created through growth, health, creativity, and making the world better. and instead of filling every unknown with a made-up answer, theres real strength in the humility of saying we dont know yet. thats a foundation built on truth, not myth.",religion / spirituality,0.6225998401641846,Neutral,0.5,0.7043330669403076,0.021237174049019814,1.2,0.7471198081970215
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugy5p6NbMD6i75xKupN4AaABAg,Y'all.,@alexanderhamilton6370,UCKaBgZr_7POyPPr3E7lSOHA,0,2025-09-29T11:31:44Z,False,False,,y'all.,religion / spirituality,0.27287628054618834,Negative,0.5,0.12146046757698059,0.11240530759096146,1.0,0.27287628054618834
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzQVEvJNEwdHrp2QQd4AaABAg,"Alex has won the debate, but Dr K has explored some relevant points. Greg has too many dogmatic views, so not useful to sustain a meaningful life.",@centauroachilles,UCFa9Vx2BCMjx6cEg_c83gJQ,1,2025-09-29T11:31:31Z,False,False,,"alex has won the debate, but dr k has explored some relevant points. greg has too many dogmatic views, so not useful to sustain a meaningful life.",religion / spirituality,0.21893063113093378,Negative,0.5,0.0315510518848896,0.638764500617981,1.2,0.2627167573571205
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzQVEvJNEwdHrp2QQd4AaABAg.ANeJr8VHooSANeKRmeDewc,"There's nothing wrong with dogmas if they're correct even though you don't know why.
As a child, your parents telling you to clean your room is a dogma. Is it less meaningful because you don't know why...?",@tigerowlfox,UCaIbuq2HwsXMnZ2TMnq29sQ,0,2025-09-29T11:36:40Z,False,True,UgzQVEvJNEwdHrp2QQd4AaABAg,"there's nothing wrong with dogmas if they're correct even though you don't know why.
as a child, your parents telling you to clean your room is a dogma. is it less meaningful because you don't know why...?",religion / spirituality,0.24700702726840973,Negative,0.5,0.07834504544734955,0.406321257352829,1.0,0.24700702726840973
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgytJ0FVFR2w5yZMU2l4AaABAg,"Super important topic, can't wait to watch it full",@zoidess,UCjxOB8RRlc4s7YGvZb3qjBA,0,2025-09-29T11:31:23Z,False,False,,"super important topic, can't wait to watch it full",religion / spirituality,0.7936012148857117,Positive,0.5,0.9893353581428528,0.001884838449768722,1.0,0.7936012148857117
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzLKfAF8a9aG8aViiR4AaABAg,"Alex: dedicated to exploring the truth of the universe
Greg: fell in love with Christmas a little too much 
Dr K: desperate to find a box for everything
Me: driven by ego to make this comment",@gadgetusgoblinus2111,UCvKEcRkRauakZ-UWRUf0huw,1,2025-09-29T11:30:54Z,False,False,,"alex: dedicated to exploring the truth of the universe
greg: fell in love with christmas a little too much 
dr k: desperate to find a box for everything
me: driven by ego to make this comment",religion / spirituality,0.29808958172798156,Negative,0.5,0.1634826362133026,0.1605333685874939,1.2,0.3577074980735779
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwzBiNtTQwPyryO2-t4AaABAg,"I have no problem with believing on God. The problem is in the FACT that almost all religions demand you believe in their God and only their God and everyone else is wrong. There is something unbelievably arrogant and foolish in this practice and it has lead and still leads to nothing but problems, war, some of the most hainous acts ever. I think Kevin Smith said it best in dogma. ""It better to have Ideas, you can change ideas. Beliefs are almost impossible to change"".. i dont remember the exact line but thats how i have lived forever. There are entirely wayyyy too many contradictions in religion, especially Christianity.",@wilmofosho,UCHpmRY6RFF8l4aXnva0VnSQ,1,2025-09-29T11:30:17Z,False,False,,"i have no problem with believing on god. the problem is in the fact that almost all religions demand you believe in their god and only their god and everyone else is wrong. there is something unbelievably arrogant and foolish in this practice and it has lead and still leads to nothing but problems, war, some of the most hainous acts ever. i think kevin smith said it best in dogma. ""it better to have ideas, you can change ideas. beliefs are almost impossible to change"".. i dont remember the exact line but thats how i have lived forever. there are entirely wayyyy too many contradictions in religion, especially christianity.",religion / spirituality,0.20901521909981968,Negative,0.5,0.0150253651663661,0.7709124088287354,1.2,0.2508182629197836
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugx6w810GVrDz9arOvV4AaABAg,"That clinical psychologist or whatever is such an intellectually dishonest person. He bulldozes the conversation as if he himself is the mediator of this whole discussion. I am personally a believer of God myself but I also find intellectual honesty to be paramount in these discussions. Alex has stated his point clearly and it makes sense, but this other guy keeps trying to derail logic with some sort of incorrect psychological judo that he himself is grappling with",@vurbzfenomeno,UCdD1ZoMaplhS9w46kz-ItAQ,0,2025-09-29T11:29:42Z,False,False,,"that clinical psychologist or whatever is such an intellectually dishonest person. he bulldozes the conversation as if he himself is the mediator of this whole discussion. i am personally a believer of god myself but i also find intellectual honesty to be paramount in these discussions. alex has stated his point clearly and it makes sense, but this other guy keeps trying to derail logic with some sort of incorrect psychological judo that he himself is grappling with",religion / spirituality,0.20948075614869596,Negative,0.5,0.015801260247826576,0.8147865533828735,1.0,0.20948075614869596
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwrPa1mOZ_uiDv7nol4AaABAg,Dr K saying Y'all just feels weird.,@90DayGoalsllc,UCEWxWJ3eF-hMYa8sWJhnWaA,0,2025-09-29T11:29:29Z,False,False,,dr k saying y'all just feels weird.,religion / spirituality,0.20520009081810714,Negative,0.5,0.008666818030178547,0.7213895320892334,1.0,0.20520009081810714
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzx43QpdUPLoqBxrDd4AaABAg,"""I reject (the grammar) of the question""

Ladies and gentleman, Alex O'Connor 😂😂

Excellent point though. Asking if one knows the purpose, is a claim that there is one. At least if it would be presented as the(!) purpose.",@ep8569,UC9ROwCAnbl3hJCTIJgg--FQ,1,2025-09-29T11:29:02Z,False,False,,"""i reject (the grammar) of the question""

ladies and gentleman, alex o'connor 

excellent point though. asking if one knows the purpose, is a claim that there is one. at least if it would be presented as the(!) purpose.",religion / spirituality,0.2204206094145775,Negative,0.5,0.03403434902429581,0.35630282759666443,1.2,0.26450473129749297
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxtG2rE6_5XAglOaCN4AaABAg,"Dr frank turek would have been a better representative for Christianity, he is great at apologetics",@mosesj10,UC0piGObYNMI7f5ToE1DHe-w,0,2025-09-29T11:28:56Z,False,False,,"dr frank turek would have been a better representative for christianity, he is great at apologetics",religion / spirituality,0.5552252531051636,Neutral,0.5,0.592042088508606,0.10847500711679459,1.0,0.5552252531051636
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzuI43ByK9GdfEz-jt4AaABAg,Dr. K is being such a piece of....,@SnapFuses,UCCi2ODiKfVO7uu3-o7QM7pA,0,2025-09-29T11:28:28Z,False,False,,dr. k is being such a piece of....,religion / spirituality,0.20337981749325992,Negative,0.5,0.005633029155433178,0.9124703407287598,1.0,0.20337981749325992
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugx4ZruD4CagGbjNyip4AaABAg,Thanks Steven! This was very good.,@md3567,UC57iKVQpZ6XSjvWnoTCDKcQ,0,2025-09-29T11:28:12Z,False,False,,thanks steven! this was very good.,religion / spirituality,0.7932759165763854,Positive,0.5,0.9887931942939758,0.0031435275450348854,1.0,0.7932759165763854
